"id","external_id","details","city","zip","website","street","state","email","created_at","updated_at","phone_1","phone_type_1","phone_2","phone_type_2","phone_3","phone_type_3","phone_4","phone_type_4","phone_5","phone_type_5","phone_6","phone_type_6","phone_7","phone_type_7","phone_8","phone_type_8","company_name"
1399,"4195","Attention :
9985 N.W. 19th St.
Miami, FL 33172
Fax: (305) 716-7610
Personnel
Program Contact
Cheryl Gates-Shilds
Phone: (305) 455-2600 x2622","Miami","33172","","Attention :
||9985 N.W. 19th St.
||Personnel
||Program Contact
||Cheryl Gates-Shilds
||","FL","","2009-05-18 17:47:50","2009-05-18 17:49:22","(305) 716-7610","Fax","(305) 455-2600 x2622","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mia Shoe Inc."
1400,"4185","Attention :
125 Rose Feiss Blvd.
Bronx, NY 10454
Phone: (718) 292-2024
Fax: (718) 292-0083
Toll Free: (800) 969-3347
Website: www.feiss.com
Personnel
Veronica Ramos","Bronx","10454","www.feiss.com","Attention :
||125 Rose Feiss Blvd.","NY","","2009-05-18 17:47:50","2009-05-18 17:49:22","(718) 292-2024","Phone","(718) 292-0083","Fax","(800) 969-3347","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Murray Feiss Import Corporation"
1401,"4206","Attention :
880 S. Rohlwing Rd.
Addison, IL 60101
Phone: (630) 705-4600 x1265
Fax: (630) 705-4601
Toll Free: (800) 729-7662
Email: information@roman.com
Website: www.roman.com
Personnel
Nancy Schauer","Addison","60101","www.roman.com","Attention :
||880 S. Rohlwing Rd.","IL","information@roman.com","2009-05-18 17:47:50","2009-05-18 17:49:22","(630) 705-4600 x1265","Phone","(630) 705-4601","Fax","(800) 729-7662","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Roman Inc."
1402,"4167","Attention :
15606 Front Beach Rd.
Panama City Beach, FL 32413
Phone: (850) 234-7522
Fax: (850) 235-3112
Website: www.lizandjane.com
Personnel
Kim Swan","Panama City Beach","32413","www.lizandjane.com","Attention :
||15606 Front Beach Rd.","FL","","2009-05-18 17:47:50","2009-05-18 17:49:22","(850) 234-7522","Phone","(850) 235-3112","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Liz and Jane Clothes"
1403,"4175","Attention :
P.O. BOX 6000
250 E. Beaton Dr.
West Fargo, ND 58078
Phone: (701) 241-8700
Fax: (701) 280-7845
Website: www.bobcat.com","West Fargo","58078","www.bobcat.com","Attention :
||P.O. BOX 6000
||250 E. Beaton Dr.","ND","","2009-05-18 17:47:50","2009-05-18 17:49:22","(701) 241-8700","Phone","(701) 280-7845","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Bobcat Company"
1404,"4146","",NULL,NULL,"","",NULL,"","2009-05-18 17:47:50","2009-05-18 17:49:22",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Loop-Loc Ltd."
1405,"4208","Attention :
200 Madison Ave.
New York, NY 10016
Phone: (207) 282-2203
Fax: (207) 283-3472
Toll Free: (800) 873-7203
Website: www.pvh.com
Personnel
Michael Kelly (Exec. VP Mktg.)","New York","10016","www.pvh.com","Attention :
||200 Madison Ave.","NY","","2009-05-18 17:47:50","2009-05-18 17:49:22","(207) 282-2203","Phone","(207) 283-3472","Fax","(800) 873-7203","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Phillips Van Heusen Corp."
1406,"4169","Attention
P.O. Box 275
Townsend, VT 05353
Phone: (802) 365-7793
Fax: (802) 365-4233
Toll Free: (800) 451-4387
Website: www.marymeyer.com
Personnel
Robert Zeif
 
Peggy Dolan","Townsend","05353","www.marymeyer.com","Attention
||P.O. Box 275","VT","","2009-05-18 17:47:50","2009-05-18 17:49:22","(802) 365-7793","Phone","(802) 365-4233","Fax","(800) 451-4387","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mary Meyer Corporation"
1407,"4148","Attention :
PO BOX 4004
West Columbia, SC 29171
Phone: (803) 822-8200
Fax: (803) 822-8547
Toll Free: (800) 394-8667
Email: 82km@loxcreen.com
Website: www.loxcreen.com
Personnel
Kay Mccord","West Columbia","29171","www.loxcreen.com","Attention :
||PO BOX 4004","SC","82km@loxcreen.com","2009-05-18 17:47:50","2009-05-18 17:49:22","(803) 822-8200","Phone","(803) 822-8547","Fax","(800) 394-8667","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Loxcreen Company, Inc"
1408,"4159","Attention :
2490 Patterson Ave., S.W.
Roanoke, VA 24016
Phone: (540) 342-1111
Fax: (540) 345-4813
Toll Free: (800) 458-1244
Email: mario@marioindustries.com
Personnel
Jackie  Blank","Roanoke","24016","","Attention :
||2490 Patterson Ave., S.W.
||Personnel
||Jackie  Blank
||","VA","mario@marioindustries.com","2009-05-18 17:47:50","2009-05-18 17:49:22","(540) 342-1111","Phone","(540) 345-4813","Fax","(800) 458-1244","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mario Industries, Inc"
1409,"4199","Attention :
1205 Peters Dr.
Waterloo, IA 50703
Phone: (319) 235-5700
Fax: (319) 235-5840
Website: www.omegacabinets.com
Personnel
Niceta Clark","Waterloo","50703","www.omegacabinets.com","Attention :
||1205 Peters Dr.","IA","","2009-05-18 17:47:50","2009-05-18 17:49:22","(319) 235-5700","Phone","(319) 235-5840","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Omega Cabinets, Ltd."
1410,"4150","Attention :
1340 Manheim Pike
Lancaster, PA 17601
Phone: (717) 397-3521
Fax: (717) 392-0266
Email: info@lancasterpump.com
Website: www.lancasterpump.com
Email: gruth@lancasterpump.com
Personnel
Gary  Ruth","Lancaster","17601","www.lancasterpump.com","Attention :
||1340 Manheim Pike","PA","info@lancasterpump.com","2009-05-18 17:47:50","2009-05-18 17:49:22","(717) 397-3521","Phone","(717) 392-0266","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Lancaster Pumps"
1411,"4161","Attention :
680 5th Ave.
New York, NY 10019
Phone: (212) 457-4507 x4681
Fax: (212) 457-4635
Website: www.mikimoto.com","New York","10019","www.mikimoto.com","Attention :
||680 5th Ave.","NY","","2009-05-18 17:47:50","2009-05-18 17:49:22","(212) 457-4507 x4681","Phone","(212) 457-4635","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mikimoto"
1412,"4189","Attention :
471 E. Broad St.
Columbus, OH 43215
Phone: (614) 225-8211
Fax: (614) 225-1487
Website: www.youknowus.com
Personnel
Paul Richards","Columbus","43215","www.youknowus.com","Attention :
||471 E. Broad St.","OH","","2009-05-18 17:47:50","2009-05-18 17:49:22","(614) 225-8211","Phone","(614) 225-1487","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Motorist Insurance Group"
1413,"4177","Attention :
P.O. Box 128
8221-D Preston Ct.
Jessup, MD 20794
Phone: (301) 604-1500
Fax: (301) 604-7950
Email: sales@newborncaulkguns.com
Website: www.newborncaulkguns.com","Jessup","20794","www.newborncaulkguns.com","Attention :
||P.O. Box 128
||8221-D Preston Ct.","MD","sales@newborncaulkguns.com","2009-05-18 17:47:50","2009-05-18 17:49:23","(301) 604-1500","Phone","(301) 604-7950","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Newborn Brothers Company Inc."
1414,"4179","Attention :
5701 Ranch Dr.
Little Rock, AR 72223
Phone: (501) 868-8940 x443
Fax: (501) 868-6321
Toll Free: (800) 643-8030
Website: www.leisurearts.com
Personnel
Virginia Walker
Email: virginia-walker@leisurearts.com","Little Rock","72223","www.leisurearts.com","Attention :
||5701 Ranch Dr.","AR","","2009-05-18 17:47:50","2009-05-18 17:49:22","(501) 868-8940 x443","Phone","(501) 868-6321","Fax","(800) 643-8030","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Leisure Arts, Inc"
1415,"4191","Attention :
100 Cherokee Cove Dr
Vonore, TN 37885
Phone: (423) 884-2221 x1199
Fax: (423) 884-2222
Website: www.mastercraftboats.com
Personnel
Rita Hatfield","Vonore","37885","www.mastercraftboats.com","Attention :
||100 Cherokee Cove Dr","TN","","2009-05-18 17:47:50","2009-05-18 17:49:22","(423) 884-2221 x1199","Phone","(423) 884-2222","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"MasterCraft Boat Company"
1416,"4152","Attention :
15535 S. State Ave
Middlefield, OH 44062
Website: www.kraftmaid.com
Personnel
Cindy Speaker
Phone: (440) 632-5333
Fax: (440) 632-9768
Email: cspeaker@kraftmaid.com
 
Diane Numphrief
Phone: (440) 632-2343
Email: dhumphrief@kraftmaid.com","Middlefield","44062","www.kraftmaid.com","Attention :
||15535 S. State Ave","OH","","2009-05-18 17:47:50","2009-05-18 17:49:23",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kraftmaid Cabinetry"
1417,"4163","Attention :
107 Fairfield Road
Fairfield, NJ 07104
Phone: (973) 484-4100
Toll Free: (800) 444-5010
Website: www.libertyoptical.com
Personnel
Program Contact
Anthony M. Di Chiara (Pres.)","Fairfield","07104","www.libertyoptical.com","Attention :
||107 Fairfield Road","NJ","","2009-05-18 17:47:50","2009-05-18 17:49:23","(973) 484-4100","Phone","(800) 444-5010","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Liberty Sport"
1418,"4181","Attention :
10 Mountainview Rd.
Upper Saddle River, NJ 07458
Toll Free: (800) 523-9299
Phone: (201) 818-7500
Fax: (313) 938-4376
Website: www.minwax.com
Personnel
Debbie Samora","Upper Saddle River","07458","www.minwax.com","Attention :
||10 Mountainview Rd.","NJ","","2009-05-18 17:47:50","2009-05-18 17:49:23","(800) 523-9299","Toll Free","(201) 818-7500","Phone","(313) 938-4376","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Minwax Company, Inc"
1419,"4171","Attention :
1600 W Highland Ave
Sioux City, IA 51102
Phone: (712) 258-5226
Fax: (712) 255-7623
Toll Free: (800) 624-0138
Email: northman@pionet.com
Website: www.northmansnowplows.com
Personnel
Program Contact
Lou Ann Buffum","Sioux City","51102","www.northmansnowplows.com","Attention :
||1600 W Highland Ave","IA","northman@pionet.com","2009-05-18 17:47:50","2009-05-18 17:49:23","(712) 258-5226","Phone","(712) 255-7623","Fax","(800) 624-0138","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Northman Snowplows"
1420,"4193","Attention :
3329 Industrial Ave.
Coeur D Alene, ID 83815
Phone: (208) 765-8408
Fax: (208) 664-6891
Toll Free: (800) 635-3557
Email: sacroease@aol.com
Website: www.mccartys.com
Personnel
Kerry Standish","Coeur D Alene","83815","www.mccartys.com","Attention :
||3329 Industrial Ave.","ID","sacroease@aol.com","2009-05-18 17:47:50","2009-05-18 17:49:23","(208) 765-8408","Phone","(208) 664-6891","Fax","(800) 635-3557","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"McCarty's Sacro-ease LLC"
1421,"893","10406 Tucker St.
Beltsville, MD 20705
Personnel
Program Contact
Gary Sader (Adv.)
Phone: (301) 937-4600
Toll Free: (800) 723-8766
 
Loretta Moxley","Beltsville","20705","","10406 Tucker St.
||Personnel
||Program Contact
||Gary Sader (Adv.)
|| 
||Loretta Moxley
||","MD","","2009-05-18 17:47:51","2009-05-18 17:49:23","(301) 937-4600","Phone","(800) 723-8766","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Duron, Inc."
1422,"914","1129 Westchester Ave.
White Plains, NY 10604
Fax: (914) 640-7781
Personnel
Program Contact
Jennifer Weiderman
Phone: (914) 640-6400","White Plains","10604","","1129 Westchester Ave.
||Personnel
||Program Contact
||Jennifer Weiderman
||","NY","","2009-05-18 17:47:51","2009-05-18 17:49:23","(914) 640-7781","Fax","(914) 640-6400","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Easy Spirit Div."
1423,"925","Airport Industrial Park, Rt. 38 E.
Dixon, IL 61021
Fax: (815) 288-3388
Personnel
Program Contact
Carla McLinsay
Phone: (815) 288-3344 x404
Toll Free: (800) 770-4639","Dixon","61021","","Personnel
||Program Contact
||Carla McLinsay
||","IL","","2009-05-18 17:47:51","2009-05-18 17:49:23","(815) 288-3388","Fax","(815) 288-3344 x404","Phone","(800) 770-4639","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Edelmann Div."
1424,"937","906 Fifth Ave. E.
Ellendale, MN 56026
Phone: (507) 684-3721
Fax: (507) 684-3722
Website: www.zarebasystems.com
Personnel
Program Contact
Mike Sloan (Mgr.)
Phone: (800) 272-9877","Ellendale","56026","www.zarebasystems.com","906 Fifth Ave. E.","MN","","2009-05-18 17:47:51","2009-05-18 17:49:23","(507) 684-3721","Phone","(507) 684-3722","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Zareba Fencing Systems"
1425,"895","11900 St. Vaptistes
Montreal, QE H1D 2S3
Canada
Fax: (514) 526-8556
Personnel
Program Contact
Isabelle Deslandes
Phone: (514) 526-7783","Montreal","H1D 2S3","","11900 St. Vaptistes
||Canada
||Personnel
||Program Contact
||Isabelle Deslandes
||","QE","","2009-05-18 17:47:51","2009-05-18 17:49:23","(514) 526-8556","Fax","(514) 526-7783","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Dutch Products"
1426,"902","P.O. Box 1820
North Bend, WA 98045
Fax: (425) 888-6216
Email: dave@corrys.com
Personnel
Program Contact
Dave Grassman (Pres.)
Phone: (425) 888-6212
 
Steve Grassman (Office Mgr.)","North Bend","98045","","P.O. Box 1820
||Personnel
||Program Contact
||Dave Grassman (Pres.)
|| 
||Steve Grassman (Office Mgr.)
||","WA","dave@corrys.com","2009-05-18 17:47:51","2009-05-18 17:49:23","(425) 888-6216","Fax","(425) 888-6212","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"E. M. Matson Jr. Company"
1427,"896","8989 Sheridan Dr.
Clarence, NY 14031-1490
Fax: (716) 631-2073
Website: www.dynabrade.com
Personnel
Program Contact
Andrew Mandell
Phone: (716) 631-0100
Toll Free: (800) 828-7333","Clarence","14031-1490","www.dynabrade.com","8989 Sheridan Dr.","NY","","2009-05-18 17:47:51","2009-05-18 17:49:23","(716) 631-2073","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Dynabrade, Inc."
1428,"918","650 From  Rd.
Paramus, NJ 07652
Fax: (201) 267-8330
Phone: (201) 267-8318
Email: danelich@movaologroup.com
Website: www.ebel.com
Personnel
Program Contact
Danielle Anelich (Mktg. Dept.)
Phone: (201) 267-8318","Paramus","07652","www.ebel.com","650 From  Rd.","NJ","danelich@movaologroup.com","2009-05-18 17:47:51","2009-05-18 17:49:23","(201) 267-8330","Fax","(201) 267-8318","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Ebel USA, Inc."
1429,"929","101 E. Gloucester Pike
Barrington, NJ 08007
Fax: (856) 573-6295
Personnel
Program Contact
Gretchen Morris (Co-op Coord.)","Barrington","08007","","101 E. Gloucester Pike
||Personnel
||Program Contact
||Gretchen Morris (Co-op Coord.)
||","NJ","","2009-05-18 17:47:51","2009-05-18 17:49:23","(856) 573-6295","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Edmund Industrial Optics"
1430,"930","1910 Seventh Ave. N.
Lake Worth, FL 33461
Fax: (561) 848-9640
Personnel
Program Contact
Sandra Williams (Sls. Supvr.)
Phone: (561) 848-9633
Toll Free: (800) 275-3426","Lake Worth","33461","","1910 Seventh Ave. N.
||Personnel
||Program Contact
||Sandra Williams (Sls. Supvr.)
||","FL","","2009-05-18 17:47:51","2009-05-18 17:49:23","(561) 848-9640","Fax","(561) 848-9633","Phone","(800) 275-3426","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Edna Hibel Studio"
1431,"887","W. 165 N., 5380 Ridgewood Dr.
Menomonee Falls, WI 53051-5655
Fax: (262) 252-7710
Personnel
Program Contact
Andy Laughlin (V.P.-Mktg.)
Phone: (262) 252-7700
Toll Free: (800) 242-3864
Toll Free: (800) 237-8270","Menomonee Falls","53051-5655","","Personnel
||Program Contact
||Andy Laughlin (V.P.-Mktg.)
||","WI","","2009-05-18 17:47:51","2009-05-18 17:49:23","(262) 252-7710","Fax","(262) 252-7700","Phone","(800) 242-3864","Toll Free","(800) 237-8270","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Duni Corp."
1432,"899","350 Ring Rd.
Elizabethtown, KY 42701
Fax: (270) 765-2412
Personnel
Program Contact
Ramona Fowler (Admin.-Co-op Programs)
Phone: (270) 769-5557","Elizabethtown","42701","","350 Ring Rd.
||Personnel
||Program Contact
||Ramona Fowler (Admin.-Co-op Programs)
||","KY","","2009-05-18 17:47:51","2009-05-18 17:49:23","(270) 765-2412","Fax","(270) 769-5557","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Dynatex"
1433,"905","3055 Enterprise Ct.
Vista, CA 92083
Fax: (760) 599-4722
Personnel
Program Contact
Lisa Farrar (Coord.-Pub. Rels. & Media)
Phone: (760) 599-6500","Vista","92083","","3055 Enterprise Ct.
||Personnel
||Program Contact
||Lisa Farrar (Coord.-Pub. Rels. & Media)
||","CA","","2009-05-18 17:47:51","2009-05-18 17:49:23","(760) 599-4722","Fax","(760) 599-6500","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eagle Creek Travel Gear"
1434,"910","4 Meetinghouse Rd.
Freeport, ME 04032
Fax: (207) 865-9261
Phone: (207) 865-6314 x302
Website: www.eastlandshoe.com
Personnel
Program Contact
Jean Powers (Co-op Mgr.)
Phone: (207) 865-6314
Email: jpowers@eastlandshoe.com","Freeport","04032","www.eastlandshoe.com","4 Meetinghouse Rd.","ME","","2009-05-18 17:47:51","2009-05-18 17:49:23","(207) 865-9261","Fax","(207) 865-6314 x302","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eastland Shoe Corp."
1435,"921","400 Oakwood Rd
Lake Zurich, IL 60047
Fax: (847) 540-8413
Personnel
Program Contact
Julie Taitel (Mktg. Serv. Coord.)
Phone: (847) 540-8400 x303","Lake Zurich","60047","","400 Oakwood Rd
||Personnel
||Program Contact
||Julie Taitel (Mktg. Serv. Coord.)
||","IL","","2009-05-18 17:47:51","2009-05-18 17:49:23","(847) 540-8413","Fax","(847) 540-8400 x303","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Echo, Inc."
1436,"938","4750 Eisenhower Ave.
Alexandria, VA 22304
Fax: (703) 823-0842
Website: www.freedomdesign.com
Personnel
Program Contact
Judy Gula
Phone: (703) 823-0202 x230
 
Dave Gula","Alexandria","22304","www.freedomdesign.com","4750 Eisenhower Ave.","VA","","2009-05-18 17:47:51","2009-05-18 17:49:23","(703) 823-0842","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Electrodyne, Inc."
1437,"889","300 Dura Dr.
Howard Lake, MN 55349
Fax: (320) 543-3310
Personnel
Program Contact
Gini Gutknecht
Phone: (320) 543-3872","Howard Lake","55349","","300 Dura Dr.
||Personnel
||Program Contact
||Gini Gutknecht
||","MN","","2009-05-18 17:47:51","2009-05-18 17:49:23","(320) 543-3310","Fax","(320) 543-3872","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Dura Supreme, Inc."
1438,"922","P.O. Box 64420
St. Paul, MN 55164-0420
Fax: (651) 731-7497
Personnel
Program Contact
Jae Weers (Mgr.-Adv.)
Phone: (651) 739-5330","St. Paul","55164-0420","","P.O. Box 64420
||Personnel
||Program Contact
||Jae Weers (Mgr.-Adv.)
||","MN","","2009-05-18 17:47:51","2009-05-18 17:49:23","(651) 731-7497","Fax","(651) 739-5330","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"EcoWater Systems, Inc."
1439,"933","302 S. 4th St.
Emmaus, PA 18049
Fax: (610) 967-6593
Personnel
Program Contact
Richard Kauffman
Region: Mktg. Mgr.
Phone: (610) 965-9041","Emmaus","18049","","302 S. 4th St.
||Personnel
||Program Contact
||Richard Kauffman
||Region: Mktg. Mgr.
||","PA","","2009-05-18 17:47:51","2009-05-18 17:49:23","(610) 967-6593","Fax","(610) 965-9041","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"EFM Sales Co."
1440,"939","8155 T&B Blvd.
Memphis, TN 38125
Fax: (901) 252-1348
Personnel
Program Contact
John Garavelli (Mgr.-Sls. Adv.)
Phone: (901) 252-5000 x5177","Memphis","38125","","8155 T&B Blvd.
||Personnel
||Program Contact
||John Garavelli (Mgr.-Sls. Adv.)
||","TN","","2009-05-18 17:47:51","2009-05-18 17:49:23","(901) 252-1348","Fax","(901) 252-5000 x5177","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Thomas & Betts"
1441,"934","2100 Pacific St.
Hauppauge, NY 11788-4737
Fax: (631) 232-1206
Personnel
Program Contact
Sue Frigiolia (Co-op Mgr.)
Phone: (631) 232-1200 x112","Hauppauge","11788-4737","","2100 Pacific St.
||Personnel
||Program Contact
||Sue Frigiolia (Co-op Mgr.)
||","NY","","2009-05-18 17:47:51","2009-05-18 17:49:23","(631) 232-1206","Fax","(631) 232-1200 x112","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eight In One Pet Products, Inc."
1442,"913","P.O. Box 21025
Waco, TX 76702-1025
Fax: (254) 753-5372
Personnel
Program Contact
Shawnette Petty
Phone: (254) 753-5353
Toll Free: (800) 327-9462
Email: shawnettep@easygardener.net","Waco","76702-1025","","P.O. Box 21025
||Personnel
||Program Contact
||Shawnette Petty
||","TX","shawnettep@easygardener.net","2009-05-18 17:47:51","2009-05-18 17:49:23","(254) 753-5372","Fax","(254) 753-5353","Phone","(800) 327-9462","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Easy Gardener, Inc."
1443,"924","2700 California St.
Torrance, CA 90503
Fax: (310) 320-1187
Personnel
Program Contact
Susie Rice (Mgr.-Co-op)
Phone: (310) 781-2222 x2709","Torrance","90503","","2700 California St.
||Personnel
||Program Contact
||Susie Rice (Mgr.-Co-op)
||","CA","","2009-05-18 17:47:51","2009-05-18 17:49:23","(310) 320-1187","Fax","(310) 781-2222 x2709","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Edelbrock Corporation"
1444,"909","P.O. Box 1001
Minto, NB E4B 3Y6
Canada
Personnel
Program Contact
Eric Dicarlo (Gen. Mgr.)
Phone: (506) 327-3321
Fax: (506) 327-1130","Minto","E4B 3Y6","","P.O. Box 1001
||Canada
||Personnel
||Program Contact
||Eric Dicarlo (Gen. Mgr.)
||","NB","","2009-05-18 17:47:51","2009-05-18 17:49:23","(506) 327-3321","Phone","(506) 327-1130","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Eastland Industries Limited"
1445,"3367","Kraft Court
Glenview, IL 60025
Fax: (847) 646-4030
Personnel
Program Contact
Wendy Kritt (Consumer Promos. Dept.)
Phone: (847) 646-3077
Phone: (847) 646-2000","Glenview","60025","","Kraft Court
||Personnel
||Program Contact
||Wendy Kritt (Consumer Promos. Dept.)
||","IL","","2009-05-18 17:47:51","2009-05-18 17:49:24","(847) 646-4030","Fax","(847) 646-3077","Phone","(847) 646-2000","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kraft Foods, Inc."
1446,"3368","7575 E. Redfield Rd., Ste. 113
Scottsdale, AZ 85260
Fax: (480) 951-7033
Website: www.kroysignsystems.com
Personnel
Program Contact
Marketing Mgr.
Phone: (480) 948-2222","Scottsdale","85260","www.kroysignsystems.com","","AZ","","2009-05-18 17:47:51","2009-05-18 17:49:24","(480) 951-7033","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kroy, Inc."
1447,"3369","3401 Del Amo Blvd.
Torrance, CA 90503
Fax: (310) 370-3846
Phone: (310) 370-3370
Toll Free: (888) 4-KUBOTA
Website: www.kubota.com
Personnel
Program Contact
Myrna R. Montague (Adv. Support Mgr.)
Phone: (310) 370-3370 x1857
 
Kim Martin (Sls. Admin. Mgr.)
Phone: (310) 370-3370 x1826","Torrance","90503","www.kubota.com","3401 Del Amo Blvd.","CA","","2009-05-18 17:47:51","2009-05-18 17:49:23","(310) 370-3846","Fax","(310) 370-3370","Phone","(888) 4-KUBOTA","Toll Free",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Kubota Tractor Corp."
1448,"3363","P.O. Box 8112
440 N. Fairway Dr.
Vernon Hills, IL 60061-8112
Fax: (847) 970-4102
Personnel
Program Contact
Les Scott (Mgr.-Adv. & Mktg.)
Phone: (847) 970-4100","Vernon Hills","60061-8112","","P.O. Box 8112
||440 N. Fairway Dr.
||Personnel
||Program Contact
||Les Scott (Mgr.-Adv. & Mktg.)
||","IL","","2009-05-18 17:47:51","2009-05-18 17:49:24","(847) 970-4102","Fax","(847) 970-4100","Phone",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Komatsu America International Company"
1449,"3364","100 Williams Dr.
Ramsey, NJ 07446
Phone: (201) 825-4000
Fax: (201) 818-3240
Website: www.konicaminolta.us
Personnel
Program Contact
Pat Damia
Phone: (201) 825-4000","Ramsey","07446","www.konicaminolta.us","100 Williams Dr.","NJ","","2009-05-18 17:47:52","2009-05-18 17:49:24","(201) 825-4000","Phone","(201) 818-3240","Fax",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Konica Minolta Business Solutions USA"
